SITE_ID,DATE,AMZO,AU,BF,BO,BR,BRA,CAL,CC,CF,CG,CO,COF,CP,CRYP,CYOS,CZ,DL,DP,DU,EA,EC,EGME,ER,FASP,FB,FG,FR,FTHR,GR,GS,GYSP,HAGL,IR,LAFA,LI,LS,LX,NANDERSON,NEO,PHSE,PHTO,PL,POLA,PRSP,PTCA,R,RAT,SAFU,SAHO,SAMU,SCCA,STIN,TALE,UV
ABUR_1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1175,0,0,0,0,0,0.4125,0,0,0,0,0,0,0,11.25,16.875,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,129.40025,6.1,0,0,0,0,0,0,0,0
ABUR_1,2005,0,0,0,0,12.4,0,0,2.1125,0,0,2.6625,0,0,0,0.847,0,120.7125,0,0,0,0,1.59925,0,0,0,0,0,0,0,39.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.486,3.05,0.8375,0,0,0,0,0,14.85,0
ABUR_1,2006,0,0,4.85,0,0,0,0,2.1125,0,0,0,0,0,0,0.63525,2.1125,13.05,0,0,0,0,0,0,0,0,0,0,0,0,8.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.255875,1.525,0,0,0,0,0,0,0,0
ABUR_1,2007,0,0,0,0,0,0,0,10.5625,1.75,0,0,0,0,0,0.21175,0,94.6125,0,0,0,1.65,4.79775,0.4125,0,0,0,0,0,2.8125,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.381125,13.725,0,0.875,0,0,0,0,2.7,0
ABUR_1,2008,0,0,0,0,0,0,0,2.1125,0,0,0,0,0,0,0.0216666666666667,0,78.3,0,0,0,0.4125,9.5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.126666666667,3.05,0,0,0,0,0,0,0,0
ABUR_1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,4.79775,0,0,0,0,0,0,0,16.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.714625,0,0,0,0,0,0,0,0,0
ABUR_1,2010,0,0,14.55,0,1.55,0,0,8.45,0,0,0,0,0,0,0,2.1125,65.25,0,0,0,0,1.59925,0,0,0,0,1,0.875,0,28.125,0,0,0,0,0,0,0,0,0,0,0,2.1125,0,0,61.5673333333333,1.525,0,0,0,0,0,10.675,2.7,0
ABUR_1,2011,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,4.6375,0,3.2625,0,0,0,0.4125,0.769541666666667,0,0,0,0,1,0.875,0,16.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.527916666667,3.05,0,0,0,0,0,3.05,1.35,0
ABUR_1,2012,0,0,0,0,0,0,0,0,0.875,0,0,0,0,4.85,4.975,0,0,0,0,0,1.2375,19.112625,0,0,0,0,0,0,0,8.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.536666666667,0,0,0,0,0,0,0,0,0
ABUR_1,2013,0,0,0,0,0,0,0,2.1125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,20.52838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0306,0,0,0,0,0,0,0,0,0
ABUR_1,2014,0,0,0,0,0,0,0,6.3375,0.875,0,0,0,0,0,4.51375,6.3375,238.1625,0,0,0,0.825,0,0,0,0,0,2,1.75,0,5.625,0,0,0,0,0,0,0,0,0,1.525,0,0,0,0,42.2895,7.625,0,0,0,0,0,0,4.05,0
ABUR_1,2015,0,0,0,2.525,1.55,0,0,23.2375,0,0,0,0,0,0,11.525,0,234.9,0,0,0,5.775,15.57325,0,0,0.4125,0,0,0.875,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.260625,15.25,0,0,0,0,0,0,0,0
ABUR_1,2016,0,0,0,0,0,0,0,40.1375,0,0,0,0,0,0,17.8,0,228.375,4.05,0,0,4.5375,2.8315,0,0,0,0,1,0,0,87.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1125,0,1.525,0,8.75,0,0,0,0,0,1.35
ABUR_1,2017,0,0,0,0,0,0,0,2.1125,0,0,0,0,0,0,28.325,0,9.7875,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABUR_2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98875,0,0,0,0,0,0,0,2.7,0
ABUR_2,2005,0,0,4.85,0,12.4,10.675,0,2.1125,0,0,2.6625,0,0,0,0,0,81.5625,0,0,0,0,1.59925,0,0,0,0,0,0,5.625,78.75,0,0,12.675,0.186666666666667,0,0,0,0,2.8125,0,0,0,0,0,0.425,19.825,0,0,0,0,0,0,13.5,24.3
ABUR_2,2006,0,0,9.7,0,0,3.05,0,33.8,0,0,15.975,0,0,0,0.21175,0,42.4125,0,0,0,0.4125,6.397,0,0,0,0,2,0,0,78.75,0,0,0,0,5.325,0,17.15,0,2.8125,0,0,14.7875,0,0,0.720125,27.45,0.8375,4.375,0,0,0,3.05,0,8.1
ABUR_2,2007,0,0,0,5.05,0,3.05,0,4.225,0,0,10.65,0,0,0,0,0,9.7875,0,0,0,1.2375,4.79775,0,0,0,0,2,0,0,95.625,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,12.7025,56.425,0,0,0,0,0,0,1.35,10.8
ABUR_2,2008,0,0,9.7,2.525,0,4.575,0,0,0.875,0,5.325,0,0,0,0,29.575,35.8875,0,0,0,0,3.1985,0,0,0,0,0,0,0,126.5625,0,0,0,0,0,0,0,0,0,0,0,4.225,0,0,16.9115833333333,10.675,0,9.625,0,0,0,4.575,0,4.05
ABUR_2,2009,0,0,24.25,0,0,0,0,21.125,0,0,18.6375,0,0,0,0,0,9.7875,0,0,0,0.825,1.59925,0,0,0,0,1,4.375,0,92.8125,3.05,0,0,0,0,0,4.9,0,0,0,0,2.1125,0,0,26.040125,41.175,0,0,0,0,0,4.575,0,16.2
ABUR_2,2010,0,0,14.55,5.05,3.1,0,0,8.45,0,0,5.325,0,0,4.85,0,0,6.525,0,0,0,0.825,1.59925,0,0,0,0,1,7.875,0,98.4375,0,0,0,0,0,0,0,0,0,0,0,8.45,0,23.2375,27.310375,12.2,0,0,0,0,0,12.2,0,0
ABUR_2,2011,0,0,9.7,2.525,0,0,0,0,0,0,18.6375,0,0,9.7,5.0875,0,0,0,0,0,0.4125,4.24725,0,0,0,0,0,6.125,0,115.3125,0,0,8.45,0,0,0,0,0.875,0,0,0,8.45,0,0,27.81,1.525,0,0,0,0,0,51.85,0,1.35
ABUR_2,2012,0,0,0,0,1.55,0,0,25.35,0.875,0,13.3125,0,0,9.7,4.1875,0,9.7875,0,0,0,0,0,0,0,0,0,0,12.25,0,84.375,0,0,0,0,2.6625,0,0,0,0,0,0,10.5625,0,0,14.54875,3.05,0,7,0,0,0,21.35,0,8.1
ABUR_2,2013,0,0,0,0,1.55,0,0,2.1125,0,0,0,0,0,0,4.1875,16.9,0,0,0,0,0,29.02287,0,0,0,0,0,7,2.8125,53.4375,1.525,0,0,0,0,0,0,0,0,0,0,2.1125,0,0,30.77125,3.05,0.8375,0,0,0,0,15.25,0,2.7
ABUR_2,2014,0,0,14.55,0,0,0,0,0,0,0,2.6625,0,0,0,0,4.225,16.3125,0,0,0,0,0,0,0,0.4125,0,0,2.625,0,14.0625,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,3.605,3.05,0,0.875,0,0,0,1.525,0,16.2
ABUR_2,2015,0,0,4.85,5.05,0,0,0,12.675,1.75,0,0,0,0,0,0,0,16.3125,0,0,0,0,0,0,0,0,0,0,0,0,42.1875,0,0,0,0,0,2.45,0,1.75,0,0,0,4.225,0,0,0,1.525,0,5.25,0,0,0,0,1.35,8.1
ABUR_2,2016,0,1.75,0,5.05,0,0,0,42.25,0.875,0,7.9875,0,0,0,0,0,13.05,4.05,0,0,0,0,0,0,0,0,0,0.875,0,78.75,0,0,0,0,2.6625,0,0,0,0,0,0,0,0,0,0,0,1.675,14,0,0,0,22.875,0,24.3
ABUR_2,2017,0,3.5,0,2.525,0,0,0,0,0.875,0,5.325,0,0,4.85,0,12.675,13.05,0,0,0,0.4125,19.23596,0.4125,0,0.4125,0,0,2.625,22.5,33.75,0,0,0,0.2328333,0,0,2.45,4.375,0,0,0,6.3375,0,0,0,6.1,0.8375,7,0,0,0,10.675,14.85,6.75
AHND_1,2004,0,0,0,0,0,0,0,4.225,0,0,5.325,0,0,0,0,8.45,0,0,0,0,0,0,0,0,0,0,0,0,8.4375,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85
AHND_1,2005,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1.05875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0.9415,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2008,0,0,0,0,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
AHND_1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,6.75
AHND_1,2010,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,1.35
AHND_1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.05,0,0,0,0,0,0,0,0,0,0,0.875,0,5.625,0,0,0,0,0,0,0,0,0,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,1.35
AHND_1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7875,0,0,0,0,0,0,0,0,0,0,0,0,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
AHND_1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHND_2,2004,0,0.875,0,0,1.55,0,0,6.3375,0,0,0,0,0,0,30.28025,0,0,0,0,0,0.4125,4.79775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.959125,7.625,0,0,0,0,0,0,0,0
AHND_2,2005,0,0,0,0,10.85,1.525,0,2.1125,3.5,0,0,0,0,0,21.5985,2.1125,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,11.222125,0,0.8375,0,0,0,0,0,0,0
AHND_2,2006,0,0,4.85,2.525,3.1,0,0,25.35,4.375,0,0,0,0,0,39.17375,0,0,0,0,0,0.4125,0,0,0,0,0,1,0,0,8.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.74975,15.25,3.35,0,0,0,0,0,0,0
AHND_2,2007,0,0,0,0,0,0,0,2.1125,0,0,0,0,0,0,1.90575,0,0,0,0,0,0.4125,1.59925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05375,1.525,0,0,0,0,0,0,0,0
AHND_2,2008,0,0,14.55,0,4.65,0,0,23.2375,0,0,0,0,0,0,0.0433333333333333,0,215.325,0,0,0,2.475,0,0,0,0,0,2,0,0,8.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3990416666667,9.15,0,0,0,0,0,0,0,0
AHND_2,2009,0,0,9.7,0,3.1,0,0,10.5625,0.875,0,2.6625,0,0,0,0.541666666666667,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,3.05,0,0,0,0,0,0,0,0,0,0,0,4.05,0,46.3205416666667,10.675,1.675,0,0,0,0,0,2.7,1.35
AHND_2,2010,0,0.875,38.8,0,0,0,0,16.9,0,0,2.6625,0,0,9.7,0,0,45.675,0,0,0,0.4125,0,0.825,0,0,0,0,2.625,0,2.8125,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,21.6768333333333,16.775,13.4,0,0,0,0,0,0,0
AHND_2,2011,0,0,33.95,0,1.55,0,0,19.0125,1.75,0,2.6625,0,0,9.7,30.3616666666667,0,182.7,0,0,0,2.0625,0,0,0,0,0,0,4.375,0,2.8125,0,0,0,0,0,0,0,1.75,0,4.575,0,0,0,0,93.8220833333333,15.25,0.8375,0,0,0,0,0,0,4.05
AHND_2,2012,0,0,53.35,0,0,0,0,50.7,0,0,0,0,0,0,85.01167,0,19.575,0,0,0,3.3,3.601042,0,0,0,0,1,0,0,8.4375,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,72.01583,18.3,2.5125,0,0,0,5.625,0,0,0
AHND_2,2013,0,0,9.7,0,0,0,0,2.1125,0,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57292,3.05,0,0,0,0,0,0,0,0
AHND_2,2014,0,0,9.7,0,0,0,0,23.2375,0,0,10.65,0,0,0,21.425,0,221.85,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58167,10.675,0,0.875,0,0,2.8125,0,0,1.35
AHND_2,2015,0,0,4.85,0,0,0,0,12.675,0,0,0,0,0,0,71.49083,0,0,0,0,0,4.5375,2.8315,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.120833,9.15,0,0,0,0,0,0,0,0
AHND_2,2016,0,0,0,0,0,0,0,10.5625,0,0,2.6625,0,0,0,91.18125,0,0,0,0,0,0.4125,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,2.795,0,0,0,0
AHND_2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQUE_1,2004,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,1.2705,0,159.8625,0,0,0,3.7125,0,0.4125,0,0,0,1,0,0,2.8125,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,8.256625,6.1,2.5125,0,0,0,0,0,0,0
AQUE_1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4235,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445875,0,0,0,0,0,0,0,0,0
AQUE_1,2006,0,0,0,0,1.55,0,0,10.5625,0.875,0,0,0,0,0,0,0,159.8625,0,0,0,3.3,0,0.4125,0,0,0,1,0,0,8.4375,0,0,0,0,0,0,0,1.75,8.4375,0,0,2.1125,0,0,72.449125,7.625,1.675,0,0,0,0,0,0,0
AQUE_1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2375,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.83325,6.1,5.025,0,0,0,0,0,0,0
AQUE_1,2008,0,0,0,2.525,0,1.525,0,4.225,0.875,0,0,0,0,0,0.065,0,75.0375,0,0,0,2.475,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,73.9270833333333,12.2,0,0,0,0,0,0,0,0
AQUE_1,2009,0,0,0,0,10.85,0,0,12.675,0,0,10.65,0,0,0,0.281666666666667,0,6.525,0,0,0,0.825,0,0,0,0,0,1,1.75,0,25.3125,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,52.2129583333333,22.875,6.7,0,0,0,0,0,0,0
AQUE_1,2010,0,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0.0433333333333333,0,3.2625,0,0,0,3.3,0,0,0,3.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,22.229375,0,1.675,0,0,0,0,0,4.05,1.35
AQUE_1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,28.35,0,0,0,0.8375,0,0,0,0,0,0,0
AQUE_1,2012,0,0,0,2.525,1.55,0,0,0,0,0,2.6625,0,0,0,21.3925,0,65.25,0,0,0,2.8875,0.707875,0,0,2.475,0,2,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,8.1,0,4.713542,0,2.5125,0,0,0,5.625,0,28.35,6.75
AQUE_1,2013,0,2.625,0,0,0,0,0,0,0,0,7.9875,0,0,0,0,0,0,0,0,0,7.0125,1.41575,0,0,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.945,0,0,0,0,0,0,0,0,0
AQUE_1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3625,0,0,0,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQUE_1,2015,0,0,0,0,0,1.525,0,0,0,0,2.6625,0,8.1,0,0,0,123.975,0,0,0,16.0875,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525,0,0,0.4983333,0,0,0,6.75,0
AQUE_1,2016,0,6.125,0,0,0,0,0,0,0,0,0,0,0,0,0.2166667,0,0,0,0,0,9.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQUE_1,2017,0,1.75,0,2.525,0,0,0,0,0,0,2.6625,0,0,0,25.21875,0,0,2.7,0,0,1.2375,0.707875,0,0,0,0,0,0,0,0,0,0,0,1.32525,0,0,0,0,0,0,0,0,0,0,1.535,0,0,0,0,0,0,0,0,0
AQUE_2,2004,0,0,0,0,0,4.575,0,0,0,0,0,0,0,0,2.541,0,120.7125,0,0,0,2.0625,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14275,1.525,0,0,0,0,0,0,0,0
AQUE_2,2005,0,0,0,0,0,0,0,4.225,0,0,5.325,0,0,0,1.694,0,9.7875,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.502,4.575,0.8375,0,0,0,0,0,0,0
AQUE_2,2006,0,0,0,0,1.55,0,0,4.225,0,0,15.975,0,0,0,1.59058333333333,0,16.3125,0,0,0,2.0625,0.0616666666666667,0.4125,0,0,0,3,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.449875,15.25,0.8375,0,0,0,0,0,0,0
AQUE_2,2007,0,0,0,2.525,0,0,0,2.1125,0,0,0,0,0,0,0.21175,0,0,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.742625,1.525,0,0,0,0,0,0,0,0
AQUE_2,2008,0,0,0,0,0,1.525,0,4.225,0,0,0,0,0,0,0.0433333333333333,0,130.5,0,0,0,2.475,0,0,0,0,0,3,0.875,0,2.8125,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,164.909083333333,13.725,0,0,0,0,0,0,0,0
AQUE_2,2009,0,0,0,0,7.75,0,0,2.1125,0,0,2.6625,0,0,0,0,0,0,0,0,0,0.825,0,0,0,0.4125,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5975833333333,12.2,1.675,0,0,0,0,0,0,0
AQUE_2,2010,0,1.75,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,146.8125,0,0,0,2.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.0933333333333333,0,0,0,0,0,0,0,0,4.05,0,4.69370833333333,1.525,4.1875,0,0,0,2.8125,0,21.6,9.45
AQUE_2,2011,0,0,0,5.05,1.55,0,0,4.225,0,0,2.6625,0,0,0,4.5775,0,13.05,0,0,0,3.7125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.65,0,5.74354166666667,6.1,0,0,0,0,0,0,0,0
AQUE_2,2012,0,0,0,2.525,1.55,0,0,12.675,0,0,0,0,0,0,9.501667,0,88.0875,0,0,0.8366667,4.5375,0.707875,0,0,1.2375,0,0,0,0,0,0,0,0,0.09333333,0,0,0,0,0,1.525,0,0,12.15,0,2.2225,6.1,3.35,0,0,0,2.8125,0,9.45,2.7
AQUE_2,2013,0,0,0,2.525,0,0,0,0,0,0,0,0,0,0,8.375,0,0,0,0,0,5.3625,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06438,0,0,0,0,0,0,0,0,0
AQUE_2,2014,0,1.75,0,0,0,0,0,0,0.875,0,2.6625,0,0,0,0.04333333,0,88.0875,0,0,0,6.1875,0,0,0,4.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42725,1.525,1.675,0,0,0,0,0,0,1.35
AQUE_2,2015,0,3.5,0,0,0,0,0,0,0,0,15.975,0,4.05,0,42.17833,0,78.3,0,0,0,16.9125,0,0.4125,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387917,1.525,0.8375,0,0.805,0,0,0,12.15,2.7
AQUE_2,2016,0,21.875,0,2.525,0,0,0,0,0,0,13.3125,0,0,4.85,41.875,0,0,0,0,0,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9875,0,0,0,0
AQUE_2,2017,0,1.75,0,0,0,0,0,0,0,0,7.9875,0,0,0,25.6875,0,0,0,0,0,2.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.644792,0,0,0,0,14.33333,0,0,0,0
AQUE_3,2004,0,0,0,0,0,0,0,2.1125,0,0,0,0,0,0,3.8115,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.053,1.525,0,0,0,0,0,0,0,0
AQUE_3,2005,0,0,0,2.525,0,4.575,0,0,1.75,0,0,0,0,0,2.32925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.37775,0,0,0,0,0,0,0,0,0
AQUE_3,2006,0,0,0,0,1.55,0,0,6.3375,0,0,0,0,0,0,0,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.963125,3.05,1.675,0,0,0,0,0,0,0
AQUE_3,2007,0,0,4.85,0,6.2,0,0,4.225,0,0,0,0,0,4.85,0.63525,0,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9455,0,0,0,0,0,0,0,0,0
AQUE_3,2008,0,0,4.85,0,0,0,0,6.3375,2.625,0,0,0,0,0,0,0,182.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9663333333333,3.05,0,0,0,0,0,0,0,0
AQUE_3,2009,0,0,4.85,0,1.55,0,0,0,0,0,0,0,0,0,0,0,16.3125,0,0,0,0,1.59925,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0.875,0,0,0,0,0,0,138.305458333333,0,0.8375,0,0,0,0,0,0,0
AQUE_3,2010,0,0,4.85,2.525,0,0,0,0,0,0,0,0,0,0,0,0,16.3125,0,0,0,0,0,0,0,1.2375,0,0,0.875,0,0,0,0,0,0,0,0,2.45,0,0,1.525,0,0,4.05,0,146.71775,6.1,11.725,0,0,0,0,0,4.05,0
AQUE_3,2011,0,0,0,0,0,0,0,6.3375,0,0,0,0,0,0,4.28125,0,0,0,0,0,0,2.8315,0,0,0,0,1,0,0,5.625,0,0,0,0,0,0,0,0.875,0,0,0,0,12.15,0,103.060416666667,4.575,0.8375,0,0,0,0,0,0,0
AQUE_3,2012,0,0,4.85,0,1.55,0,0,2.1125,0,0,0,0,0,0,10.9625,0,9.7875,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,2.1125,198.14940000000001,12.2,0.8375,0,0,0,0,0,0,0
AQUE_3,2013,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,20.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,3.05,0,0,0,0,186.5125,3.05,0,0,0,0,0,0,0,0
AQUE_3,2014,0,0,9.7,0,6.2,0,0,2.1125,0,0,5.325,0,0,0,8.375,0,26.1,0,0,0,1.2375,0,0,0,0,0,4,0,0,5.625,0,0,0,0,0,0,0,0,0,4.575,0,0,0,0,172.1096,18.3,0,0,0,0,0,0,0,0
AQUE_3,2015,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,12.58417,0,192.4875,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55708,9.15,0,0,0,0,0,0,0,0
AQUE_3,2016,0,13.125,0,0,1.55,0,0,2.1125,0,0,0,0,0,0,29.39917,0,35.8875,0,0,0,0.825,0,0,0,0,0,0,0,0,8.4375,3.05,0,0,0,0,0,0,2.625,0,1.525,0,0,4.05,2.1125,9.985208,1.525,1.675,0,0,0,0,0,0,0
AQUE_3,2017,0,0.875,4.85,0,0,0,0,0,0,0,0,0,0,0,25.125,0,6.525,0,0,0,0,0.707875,0,0,0,0,0,0,0,0,1.525,0,0,0,0,0,0,0.875,0,0,0,0,0,0,1.145208,0,0,0,0,0,0,0,0,0
