"year","month","tmean"
"2005","Nov","27.9279270172119"
"2005","Dec","27.824857711792"
"2006","Jan","25.9723491668701"
"2006","Feb","24.6792640686035"
"2006","Mar","25.2346439361572"
"2006","Apr","26.4301891326904"
"2006","May","28.1332855224609"
"2006","Jun","29.5340518951416"
"2006","Jul","29.5209522247314"
"2006","Aug","27.5733661651611"
"2006","Sep","26.0273265838623"
"2006","Oct","27.2325267791748"
"2006","Nov","28.4691696166992"
"2006","Dec","28.0637607574463"
"2007","Jan","26.6685695648193"
"2007","Feb","25.3077869415283"
"2007","Mar","25.6846389770508"
"2007","Apr","26.7223949432373"
"2007","May","28.2883358001709"
"2007","Jun","29.7803688049316"
"2007","Jul","29.5176639556885"
"2007","Aug","27.424976348877"
"2007","Sep","27.0531787872314"
"2007","Oct","27.7556209564209"
