SITE_ID,DATE,SP_CODE,VALUE
SCDI,2004,SAMU,0
SCDI,2004,SCCA,0
SCDI,2004,STIN,0
SCDI,2004,TALE,0
SCDI,2004,UV,0
SCTW,2004,AMZO,0
SCTW,2004,AU,0
SCTW,2004,BF,0
SCTW,2004,BO,0
SCTW,2004,BR,0
SCTW,2004,BRA,0
SCTW,2004,CAL,0
SCTW,2004,CC,0
SCTW,2004,CF,0
SCTW,2004,CG,0
SCTW,2004,CO,0
SCTW,2004,COF,5.625
SCTW,2004,CP,0
SCTW,2004,CRYP,0
SCTW,2004,CYOS,0
SCTW,2004,CZ,0
SCTW,2004,DL,0
SCTW,2004,DP,0
SCTW,2004,DU,0
SCTW,2004,EA,0.5003125
SCTW,2004,EC,7.8374999999999995
SCTW,2004,EGME,0
SCTW,2004,ER,0.4125
SCTW,2004,FASP,0
SCTW,2004,FB,5.775
SCTW,2004,FG,0
SCTW,2004,FR,2
SCTW,2004,FTHR,0
SCTW,2004,GR,0
SCTW,2004,GS,0
SCTW,2004,GYSP,0
SCTW,2004,HAGL,0
SCTW,2004,IR,0
SCTW,2004,LAFA,0
SCTW,2004,LI,0
SCTW,2004,LS,11.025
SCTW,2004,LX,0
SCTW,2004,NANDERSON,0
SCTW,2004,NEO,0
SCTW,2004,PHSE,0
SCTW,2004,PL,0
SCTW,2004,POLA,0
SCTW,2004,PRSP,0
SCTW,2004,PTCA,0
SCTW,2004,R,2.2875
SCTW,2004,RAT,3.7687500000000003
SCTW,2004,SAFU,0
SCTW,2004,SAHO,0
SCTW,2004,SAMU,0
SCTW,2004,SCCA,0
SCTW,2004,STIN,0
SCTW,2004,TALE,0
SCTW,2004,UV,0
ABUR,2005,AMZO,0
ABUR,2005,AU,0
ABUR,2005,BF,2.425
ABUR,2005,BO,0
ABUR,2005,BR,12.4
ABUR,2005,BRA,5.3375
ABUR,2005,CAL,0
ABUR,2005,CC,2.1125
ABUR,2005,CF,0
ABUR,2005,CG,0
ABUR,2005,CO,2.6625
ABUR,2005,COF,0
ABUR,2005,CP,0
ABUR,2005,CRYP,0
ABUR,2005,CYOS,0.4235
ABUR,2005,CZ,0
ABUR,2005,DL,101.1375
ABUR,2005,DP,0
ABUR,2005,DU,0
ABUR,2005,EA,0
ABUR,2005,EC,0
ABUR,2005,EGME,1.59925
ABUR,2005,ER,0
ABUR,2005,FASP,0
ABUR,2005,FB,0
ABUR,2005,FG,0
ABUR,2005,FR,0
ABUR,2005,FTHR,0
ABUR,2005,GR,2.8125
ABUR,2005,GS,59.0625
ABUR,2005,GYSP,0
ABUR,2005,HAGL,0
ABUR,2005,IR,6.3375
ABUR,2005,LAFA,0.0933333333333335
ABUR,2005,LI,0
ABUR,2005,LS,0
ABUR,2005,LX,0
ABUR,2005,NANDERSON,0
ABUR,2005,NEO,1.40625
ABUR,2005,PHSE,0
ABUR,2005,PL,0
ABUR,2005,POLA,0
ABUR,2005,PRSP,0
ABUR,2005,PTCA,93.4555
ABUR,2005,R,11.4375
ABUR,2005,RAT,0.41875
ABUR,2005,SAFU,0
ABUR,2005,SAHO,0
ABUR,2005,SAMU,0
ABUR,2005,SCCA,0
ABUR,2005,STIN,0
ABUR,2005,TALE,14.175
ABUR,2005,UV,12.15
AQUE,2005,AMZO,0
AQUE,2005,AU,0
AQUE,2005,BF,0
AQUE,2005,BO,0.42083333333333334
AQUE,2005,BR,1.2916666666666667
AQUE,2005,BRA,1.0166666666666666
AQUE,2005,CAL,0
AQUE,2005,CC,4.225
AQUE,2005,CF,0.4375
AQUE,2005,CG,0
AQUE,2005,CO,2.6625
AQUE,2005,COF,0
AQUE,2005,CP,0
AQUE,2005,CRYP,0
AQUE,2005,CYOS,0.7764166666666666
AQUE,2005,CZ,0
AQUE,2005,DL,4.89375
AQUE,2005,DP,1.125
AQUE,2005,DU,0
AQUE,2005,EA,0
AQUE,2005,EC,0
AQUE,2005,EGME,0
AQUE,2005,ER,0
AQUE,2005,FASP,0
AQUE,2005,FB,0
AQUE,2005,FG,0
AQUE,2005,FR,0.16666666666666666
AQUE,2005,FTHR,0
AQUE,2005,GR,0
AQUE,2005,GS,0.46875
AQUE,2005,GYSP,0
AQUE,2005,HAGL,0
AQUE,2005,IR,0
AQUE,2005,LAFA,0
AQUE,2005,LI,0
AQUE,2005,LS,0
AQUE,2005,LX,0
AQUE,2005,NANDERSON,0.14583333333333334
AQUE,2005,NEO,0.9375
AQUE,2005,PHSE,0
AQUE,2005,PL,0
AQUE,2005,POLA,0
AQUE,2005,PRSP,0
AQUE,2005,PTCA,22.342708333333334
AQUE,2005,R,3.3041666666666667
AQUE,2005,RAT,0.13958333333333334
AQUE,2005,SAFU,0
AQUE,2005,SAHO,0
AQUE,2005,SAMU,0
AQUE,2005,SCCA,0
AQUE,2005,STIN,0
AQUE,2005,TALE,0
AQUE,2005,UV,0
BULL,2005,AMZO,0
BULL,2005,AU,0
BULL,2005,BF,1.6166666666666665
BULL,2005,BO,3.3666666666666667
BULL,2005,BR,8.783333333333333
BULL,2005,BRA,2.033333333333333
BULL,2005,CAL,0
BULL,2005,CC,4.225
BULL,2005,CF,1.4583333333333333
BULL,2005,CG,0
BULL,2005,CO,7.9875
BULL,2005,COF,0
BULL,2005,CP,0
BULL,2005,CRYP,0
BULL,2005,CYOS,46.74783333333333
BULL,2005,CZ,0
BULL,2005,DL,5.4375
BULL,2005,DP,0
BULL,2005,DU,0
BULL,2005,EA,0
BULL,2005,EC,0.55
BULL,2005,EGME,10.661666666666667
BULL,2005,ER,0.13749999999999998
BULL,2005,FASP,0
BULL,2005,FB,0
BULL,2005,FG,0
BULL,2005,FR,0
BULL,2005,FTHR,0
BULL,2005,GR,0
BULL,2005,GS,0
