radius,layer,mean,sd,min,max,site,subsite,lat,lon,area_ha
10,14,283.63437221083,1.8399409101516,279.1635,289.3992,NTL,allequash_lake,46.038,-89.621,164.2
10,15,284.47386402549,1.4251991734365,281.55860465116,288.76875,NTL,allequash_lake,46.038,-89.621,164.2
10,16,285.22800386561,1.1792519512132,282.11720930233,289.385,NTL,allequash_lake,46.038,-89.621,164.2
10,17,283.37747636925,1.381464491177,281.01047619048,287.98466666667,NTL,allequash_lake,46.038,-89.621,164.2
20,1,285.32333950325,1.5939037558943,281.5985,290.56,NTL,allequash_lake,46.038,-89.621,164.2
20,2,284.11476902015,1.3444910121194,281.25904761905,289.63862068966,NTL,allequash_lake,46.038,-89.621,164.2
20,3,283.49836965748,1.5734809053276,280.54857142857,289.92413793103,NTL,allequash_lake,46.038,-89.621,164.2
20,4,283.3331209576,1.7790805698045,279.24818181818,289.58,NTL,allequash_lake,46.038,-89.621,164.2
20,5,286.42372528371,1.9942836681821,280.88684210526,292.62,NTL,allequash_lake,46.038,-89.621,164.2
20,6,285.75535479577,1.4613111697743,282.13714285714,290.75161290323,NTL,allequash_lake,46.038,-89.621,164.2
20,7,285.82452073929,1.7890414420382,281.60333333333,292.18896551724,NTL,allequash_lake,46.038,-89.621,164.2
20,8,284.36806891961,2.1031165812541,279.22139534884,290.70296296296,NTL,allequash_lake,46.038,-89.621,164.2
20,9,283.30576393386,1.8998084366513,278.88727272727,289.76533333333,NTL,allequash_lake,46.038,-89.621,164.2
20,10,286.13182117242,1.4911257027104,281.99860465116,291.543125,NTL,allequash_lake,46.038,-89.621,164.2
20,11,284.03796166217,1.4953908555123,280.69348837209,289.43225806452,NTL,allequash_lake,46.038,-89.621,164.2
20,12,285.1478770161,1.170560479712,281.60651162791,290.36064516129,NTL,allequash_lake,46.038,-89.621,164.2
20,13,282.96101139814,1.6534233954888,278.256,289.8328,NTL,allequash_lake,46.038,-89.621,164.2
20,14,283.74243426349,1.9014175557578,278.56102564103,290.01333333333,NTL,allequash_lake,46.038,-89.621,164.2
20,15,284.57597985277,1.532909169736,281.03571428571,290.286,NTL,allequash_lake,46.038,-89.621,164.2
20,16,285.40268067496,1.4809377309221,281.99476190476,289.77806451613,NTL,allequash_lake,46.038,-89.621,164.2
20,17,283.65066530104,1.539741550231,280.26536585366,289.04965517241,NTL,allequash_lake,46.038,-89.621,164.2
30,1,285.41312314095,1.600001143884,281.0087804878,290.56,NTL,allequash_lake,46.038,-89.621,164.2
30,2,284.24998199254,1.3453436529399,280.78904761905,289.63862068966,NTL,allequash_lake,46.038,-89.621,164.2
30,3,283.67603709246,1.5044105599824,280.27333333333,289.92413793103,NTL,allequash_lake,46.038,-89.621,164.2
30,4,283.49839590713,1.7776723228069,279.24818181818,289.70258064516,NTL,allequash_lake,46.038,-89.621,164.2
30,5,286.52693248154,2.0139235448575,280.88684210526,293.26962962963,NTL,allequash_lake,46.038,-89.621,164.2
30,6,285.84186149702,1.4507922441538,282.13714285714,290.75161290323,NTL,allequash_lake,46.038,-89.621,164.2
30,7,285.84898916991,1.7600079204349,281.57476190476,292.18896551724,NTL,allequash_lake,46.038,-89.621,164.2
30,8,284.4534983949,2.1088145992157,279.22139534884,291.01692307692,NTL,allequash_lake,46.038,-89.621,164.2
30,9,283.482546771,1.9553783955195,278.88727272727,289.90551724138,NTL,allequash_lake,46.038,-89.621,164.2
30,10,286.26315382805,1.5104312239466,281.99860465116,291.543125,NTL,allequash_lake,46.038,-89.621,164.2
30,11,284.1842915628,1.4823502493954,280.69348837209,289.9664516129,NTL,allequash_lake,46.038,-89.621,164.2
30,12,285.32157496857,1.1819721904254,281.60651162791,290.36064516129,NTL,allequash_lake,46.038,-89.621,164.2
30,13,282.94026950794,1.6726122385907,278.256,289.8328,NTL,allequash_lake,46.038,-89.621,164.2
30,14,283.86118556717,1.9709880057059,278.56102564103,290.01333333333,NTL,allequash_lake,46.038,-89.621,164.2
30,15,284.60261215775,1.4731713572101,281.03571428571,290.50482758621,NTL,allequash_lake,46.038,-89.621,164.2
30,16,285.35653518693,1.4456948492567,281.99476190476,290.23677419355,NTL,allequash_lake,46.038,-89.621,164.2
30,17,283.64716446589,1.5024842203953,280.26536585366,289.04965517241,NTL,allequash_lake,46.038,-89.621,164.2
40,1,285.38436516918,1.6497240961067,281.0087804878,292.44074074074,NTL,allequash_lake,46.038,-89.621,164.2
40,2,284.29689364831,1.3070829532224,280.61069767442,289.63862068966,NTL,allequash_lake,46.038,-89.621,164.2
40,3,283.65950051082,1.4789443121327,280.11090909091,289.92413793103,NTL,allequash_lake,46.038,-89.621,164.2
40,4,283.61513153555,1.7605961636771,279.19377777778,289.70258064516,NTL,allequash_lake,46.038,-89.621,164.2
40,5,286.54162965032,2.0458278738187,280.88684210526,293.70444444444,NTL,allequash_lake,46.038,-89.621,164.2
40,6,285.86422077095,1.4973701153404,281.771,290.88666666667,NTL,allequash_lake,46.038,-89.621,164.2
40,7,285.73312204419,1.753530857027,281.57476190476,292.33259259259,NTL,allequash_lake,46.038,-89.621,164.2
40,8,284.4664719447,2.1859818883232,279.22139534884,292.59333333333,NTL,allequash_lake,46.038,-89.621,164.2
40,9,283.43592491669,1.9031248724675,278.88727272727,289.90551724138,NTL,allequash_lake,46.038,-89.621,164.2
40,10,286.23518534896,1.5185264771166,281.99860465116,291.7025,NTL,allequash_lake,46.038,-89.621,164.2
40,11,284.20806204419,1.5134077017261,280.23772727273,291.4275862069,NTL,allequash_lake,46.038,-89.621,164.2
40,12,285.53313176641,1.1952205935794,281.60651162791,290.36064516129,NTL,allequash_lake,46.038,-89.621,164.2
40,13,282.97361816616,1.6783436337583,278.256,289.8328,NTL,allequash_lake,46.038,-89.621,164.2
40,14,283.87236151736,2.0346265448596,278.2755,290.57416666667,NTL,allequash_lake,46.038,-89.621,164.2
40,15,284.68164519484,1.4833125966271,280.86363636364,290.50482758621,NTL,allequash_lake,46.038,-89.621,164.2
40,16,285.32617830881,1.420665741059,281.71727272727,291.204375,NTL,allequash_lake,46.038,-89.621,164.2
40,17,283.67476894007,1.513571678564,280.13822222222,289.44,NTL,allequash_lake,46.038,-89.621,164.2
50,1,285.37529445249,1.6575438271135,281.0087804878,292.44074074074,NTL,allequash_lake,46.038,-89.621,164.2
50,2,284.38200366269,1.3079500977858,280.61069767442,289.63862068966,NTL,allequash_lake,46.038,-89.621,164.2
50,3,283.74224215391,1.4451021144939,280.11090909091,290.25916666667,NTL,allequash_lake,46.038,-89.621,164.2
50,4,283.76425332042,1.7650888315145,279.19377777778,290.23096774194,NTL,allequash_lake,46.038,-89.621,164.2
50,5,286.54490361728,2.0180810119707,280.69681818182,293.70444444444,NTL,allequash_lake,46.038,-89.621,164.2
50,6,285.91270014155,1.5111569203317,281.771,291.20322580645,NTL,allequash_lake,46.038,-89.621,164.2
50,7,285.70105362048,1.7100080931402,281.57476190476,292.33259259259,NTL,allequash_lake,46.038,-89.621,164.2
50,8,284.52510940225,2.1784327516623,279.22139534884,292.59333333333,NTL,allequash_lake,46.038,-89.621,164.2
50,9,283.47039266047,1.853830841459,278.78590909091,289.90551724138,NTL,allequash_lake,46.038,-89.621,164.2
50,10,286.3157741747,1.5546746799596,281.99860465116,292.56533333333,NTL,allequash_lake,46.038,-89.621,164.2
50,11,284.29491506377,1.6063606468622,280.23772727273,291.4275862069,NTL,allequash_lake,46.038,-89.621,164.2
50,12,285.81050788142,1.2872515762183,281.60651162791,292.38888888889,NTL,allequash_lake,46.038,-89.621,164.2
50,13,283.09762338728,1.7190063550344,278.256,289.8328,NTL,allequash_lake,46.038,-89.621,164.2
50,14,283.72805252481,2.0443748693308,278.2755,291.205,NTL,allequash_lake,46.038,-89.621,164.2
50,15,284.85556038469,1.5875305421461,280.49045454545,290.69,NTL,allequash_lake,46.038,-89.621,164.2
50,16,285.36904969029,1.4292426386283,281.71727272727,291.56482758621,NTL,allequash_lake,46.038,-89.621,164.2
50,17,283.78821971329,1.5250782926562,280.13822222222,290.40060606061,NTL,allequash_lake,46.038,-89.621,164.2
75,1,285.61022718826,1.6811096839671,279.82,292.44074074074,NTL,allequash_lake,46.038,-89.621,164.2
75,2,284.6548739833,1.4105307758976,275.82,294.879,NTL,allequash_lake,46.038,-89.621,164.2
75,3,284.12533770575,1.5042351824645,277.72,292.31925925926,NTL,allequash_lake,46.038,-89.621,164.2
75,4,284.23103662626,1.7418634532806,266.50571428571,291.22344827586,NTL,allequash_lake,46.038,-89.621,164.2
75,5,286.7358610406,1.9848727328856,274.12444444444,294.71461538462,NTL,allequash_lake,46.038,-89.621,164.2
75,6,286.21641665995,1.5882588289605,279.50588235294,293.92923076923,NTL,allequash_lake,46.038,-89.621,164.2
75,7,285.94261837479,1.8069032009391,272.16285714286,294.58615384615,NTL,allequash_lake,46.038,-89.621,164.2
75,8,284.86010172001,2.2080881046126,275.475,294.0024,NTL,allequash_lake,46.038,-89.621,164.2
75,9,283.94136112082,1.9310275498775,264.788,294.73052631579,NTL,allequash_lake,46.038,-89.621,164.2
75,10,286.57660502307,1.5686778818028,274.18666666667,292.66322580645,NTL,allequash_lake,46.038,-89.621,164.2
75,11,284.68480356048,1.7344133471523,277.28888888889,292.47615384615,NTL,allequash_lake,46.038,-89.621,164.2
75,12,286.41515672609,1.3499867895754,274.07,292.38888888889,NTL,allequash_lake,46.038,-89.621,164.2
75,13,283.61431314506,1.8853778242516,263.264,290.77230769231,NTL,allequash_lake,46.038,-89.621,164.2
75,14,283.75971438234,2.0736597413313,270.25384615385,291.28461538462,NTL,allequash_lake,46.038,-89.621,164.2
75,15,285.27017939077,1.7627818340309,266.40444444444,292.81933333333,NTL,allequash_lake,46.038,-89.621,164.2
75,16,285.78739631406,1.5842760844786,281.71727272727,294.27272727273,NTL,allequash_lake,46.038,-89.621,164.2
75,17,284.2386350371,1.6674882590327,272.51538461538,291.29133333333,NTL,allequash_lake,46.038,-89.621,164.2
100,1,285.51545599588,2.0401921891139,273.055,292.55933333333,NTL,allequash_lake,46.038,-89.621,164.2
100,2,284.48431728279,1.7441241516259,273.72444444444,294.879,NTL,allequash_lake,46.038,-89.621,164.2
100,3,284.12865303506,1.847708435256,270.96,293.51857142857,NTL,allequash_lake,46.038,-89.621,164.2
100,4,284.23199667225,2.0238048486205,262.66,293.09517241379,NTL,allequash_lake,46.038,-89.621,164.2
100,5,286.52302502406,2.4410148849472,263.51333333333,295.15333333333,NTL,allequash_lake,46.038,-89.621,164.2
100,6,286.07963116385,1.9850037516448,267.76666666667,293.92923076923,NTL,allequash_lake,46.038,-89.621,164.2
100,7,285.71770824881,2.258830199754,264.38,295.81428571429,NTL,allequash_lake,46.038,-89.621,164.2
100,8,284.84772847188,2.4091413239225,265.15272727273,294.39230769231,NTL,allequash_lake,46.038,-89.621,164.2
100,9,283.95752925016,2.0704047528189,262.4,294.73052631579,NTL,allequash_lake,46.038,-89.621,164.2
100,10,286.44746907456,2.0226851807053,270.40666666667,294.10709677419,NTL,allequash_lake,46.038,-89.621,164.2
100,11,284.74269762228,2.0120728336429,274.216,293.98533333333,NTL,allequash_lake,46.038,-89.621,164.2
100,12,286.39371345407,1.8586271174238,265.044,293.098125,NTL,allequash_lake,46.038,-89.621,164.2
100,13,283.63106231203,2.1582313969026,263.264,292.40083333333,NTL,allequash_lake,46.038,-89.621,164.2
100,14,283.53172980729,2.3708085557788,264.084,291.7592,NTL,allequash_lake,46.038,-89.621,164.2
100,15,285.31025368448,2.1303360314663,266.40444444444,293.80375,NTL,allequash_lake,46.038,-89.621,164.2
100,16,285.78264757208,1.8960268220286,275.932,294.27272727273,NTL,allequash_lake,46.038,-89.621,164.2
100,17,284.34481505517,1.9518590029067,269.738,292.03333333333,NTL,allequash_lake,46.038,-89.621,164.2
150,1,285.34686587254,2.7807794253,264.56,293.66148148148,NTL,allequash_lake,46.038,-89.621,164.2
150,2,284.38511779659,2.4159872400245,266.89333333333,294.879,NTL,allequash_lake,46.038,-89.621,164.2
150,3,284.15177587603,2.6448512138541,259.4,293.51857142857,NTL,allequash_lake,46.038,-89.621,164.2
150,4,284.1464962424,2.669269623025,262.66,293.09517241379,NTL,allequash_lake,46.038,-89.621,164.2
150,5,286.1991385975,3.2434755954473,261.09,296.6992,NTL,allequash_lake,46.038,-89.621,164.2
150,6,286.04447945128,2.7716575850405,267.54,296.126,NTL,allequash_lake,46.038,-89.621,164.2
150,7,285.45088216805,3.0598783287368,259.64,295.95923076923,NTL,allequash_lake,46.038,-89.621,164.2
150,8,284.76657111877,3.0309440753215,252.44,294.62769230769,NTL,allequash_lake,46.038,-89.621,164.2
150,9,284.14336070065,2.68275233948,259.22,294.73052631579,NTL,allequash_lake,46.038,-89.621,164.2
150,10,286.27052245566,2.8851672798948,265.01,295.066,NTL,allequash_lake,46.038,-89.621,164.2
150,11,284.91677769968,2.7911500864246,265.16,293.98533333333,NTL,allequash_lake,46.038,-89.621,164.2
150,12,286.31128093166,2.6655250793512,265.044,295.55615384615,NTL,allequash_lake,46.038,-89.621,164.2
150,13,283.58932432494,2.6602391806987,263.264,293.2688,NTL,allequash_lake,46.038,-89.621,164.2
150,14,283.23949356792,2.986956195778,259.1,294.0184,NTL,allequash_lake,46.038,-89.621,164.2
150,15,285.28687179583,2.8803222390691,260.3,295.40545454545,NTL,allequash_lake,46.038,-89.621,164.2
150,16,285.7866219746,2.5738166177624,261.70666666667,294.27272727273,NTL,allequash_lake,46.038,-89.621,164.2
150,17,284.4701575115,2.5626622649047,263.73333333333,292.434,NTL,allequash_lake,46.038,-89.621,164.2
200,1,285.24653616966,3.5662856645987,263.58,294.68413793103,NTL,allequash_lake,46.038,-89.621,164.2
200,2,284.24593121851,3.0853199348332,266.89333333333,294.879,NTL,allequash_lake,46.038,-89.621,164.2
200,3,284.08194114335,3.3498988899671,259.4,295.9224,NTL,allequash_lake,46.038,-89.621,164.2
200,4,284.05263542796,3.3140091871925,262.66,293.952,NTL,allequash_lake,46.038,-89.621,164.2
200,5,285.98843147842,3.8869032275837,261.09,299.16714285714,NTL,allequash_lake,46.038,-89.621,164.2
200,6,285.94470249277,3.44850627329,262.64,296.126,NTL,allequash_lake,46.038,-89.621,164.2
200,7,285.23204489952,3.808917370941,259.64,298.0272,NTL,allequash_lake,46.038,-89.621,164.2
200,8,284.64844346913,3.6865608743814,252.44,295.71103448276,NTL,allequash_lake,46.038,-89.621,164.2
200,9,284.26998923667,3.4678252695031,259.22,294.73052631579,NTL,allequash_lake,46.038,-89.621,164.2
200,10,286.10361324985,3.6355246215774,262.628,297.4,NTL,allequash_lake,46.038,-89.621,164.2
200,11,284.8555301465,3.4481170236086,265.16,294.79625,NTL,allequash_lake,46.038,-89.621,164.2
200,12,286.2132286528,3.3407058888272,261.1,296.25764705882,NTL,allequash_lake,46.038,-89.621,164.2
200,13,283.52005702499,3.2160618314992,263.264,296.203,NTL,allequash_lake,46.038,-89.621,164.2
200,14,283.08621611631,3.5931337947403,257.236,295.9848,NTL,allequash_lake,46.038,-89.621,164.2
200,15,285.09184718986,3.5994189492956,259.35,295.40545454545,NTL,allequash_lake,46.038,-89.621,164.2
200,16,285.6743155214,3.2512579356087,260.08,296.74818181818,NTL,allequash_lake,46.038,-89.621,164.2
200,17,284.39840158516,3.1590252469826,262.00666666667,295.20357142857,NTL,allequash_lake,46.038,-89.621,164.2
300,1,285.29947626444,3.9915014007895,262.52,294.79846153846,NTL,allequash_lake,46.038,-89.621,164.2
300,2,284.17364273273,3.3615690854891,263.18333333333,299.98,NTL,allequash_lake,46.038,-89.621,164.2
300,3,284.05608669999,3.8215838255442,255.72,297.9625,NTL,allequash_lake,46.038,-89.621,164.2
300,4,283.94137098878,3.6306725042212,253.58,301.85,NTL,allequash_lake,46.038,-89.621,164.2
300,5,286.08234014547,4.1543329426382,258.005,299.16714285714,NTL,allequash_lake,46.038,-89.621,164.2
300,6,285.72827478851,3.7112472735849,262.64,299.12,NTL,allequash_lake,46.038,-89.621,164.2
300,7,285.22402645856,4.2564079302425,259.64,304.62,NTL,allequash_lake,46.038,-89.621,164.2
300,8,284.51894929541,4.0810668123775,252.44,296.27777777778,NTL,allequash_lake,46.038,-89.621,164.2
300,9,284.34755031577,4.0148484524462,254.24,297.90285714286,NTL,allequash_lake,46.038,-89.621,164.2
300,10,286.19473524464,3.9716579470109,259.38,297.4,NTL,allequash_lake,46.038,-89.621,164.2
300,11,284.98243519185,3.7376665972063,261.65333333333,294.79625,NTL,allequash_lake,46.038,-89.621,164.2
300,12,286.09022610542,3.6448936313505,259.98,296.3496,NTL,allequash_lake,46.038,-89.621,164.2
300,13,283.50661705966,3.4919892151716,257.94,296.396,NTL,allequash_lake,46.038,-89.621,164.2
300,14,282.84905531903,4.0755756246916,256.93,295.9848,NTL,allequash_lake,46.038,-89.621,164.2
300,15,284.88304797978,4.1552606687226,250.85333333333,302.71,NTL,allequash_lake,46.038,-89.621,164.2
300,16,285.78994559047,3.5930783959044,255.81,300.22,NTL,allequash_lake,46.038,-89.621,164.2
300,17,284.33308494838,3.5661471633025,255,295.20357142857,NTL,allequash_lake,46.038,-89.621,164.2
400,1,285.59500399003,4.1686452277582,262.52,301.71333333333,NTL,allequash_lake,46.038,-89.621,164.2
400,2,284.3655984662,3.5326055426473,260.1,305.61,NTL,allequash_lake,46.038,-89.621,164.2
400,3,284.37098817559,4.0688152786285,255.72,298.78,NTL,allequash_lake,46.038,-89.621,164.2
400,4,284.14058101959,3.7546035652553,253.58,303.47333333333,NTL,allequash_lake,46.038,-89.621,164.2
400,5,286.41240037692,4.3391659524701,258.005,299.16714285714,NTL,allequash_lake,46.038,-89.621,164.2
400,6,285.80537326194,3.7404521039574,262.52,305.22,NTL,allequash_lake,46.038,-89.621,164.2
400,7,285.44631443121,4.4440282590368,259.28,304.62,NTL,allequash_lake,46.038,-89.621,164.2
400,8,284.80378852398,4.357178066275,252.44,298.21,NTL,allequash_lake,46.038,-89.621,164.2
400,9,284.55046237559,4.214687670896,254.24,302.35,NTL,allequash_lake,46.038,-89.621,164.2
400,10,286.41517706172,4.1380544614635,257.34,298.07666666667,NTL,allequash_lake,46.038,-89.621,164.2
400,11,285.24183988528,3.8108709222904,260.34,299.06,NTL,allequash_lake,46.038,-89.621,164.2
400,12,286.19547689718,3.8430416505466,259.98,304.2,NTL,allequash_lake,46.038,-89.621,164.2
400,13,283.79033785299,3.6856221592841,257.94,300.3,NTL,allequash_lake,46.038,-89.621,164.2
400,14,282.9965291905,4.1712663654873,255.54,295.9848,NTL,allequash_lake,46.038,-89.621,164.2
400,15,285.03394495379,4.331843385983,250.85333333333,302.71,NTL,allequash_lake,46.038,-89.621,164.2
400,16,286.01988687352,3.7790017340823,255.64,304.04,NTL,allequash_lake,46.038,-89.621,164.2
400,17,284.53258336825,3.7811227916905,255,303.86,NTL,allequash_lake,46.038,-89.621,164.2
500,1,285.79060903083,4.3577368477846,261.26,304.04,NTL,allequash_lake,46.038,-89.621,164.2
500,2,284.6082859391,3.8231658398162,259.26,305.61,NTL,allequash_lake,46.038,-89.621,164.2
500,3,284.733692638,4.2539525846826,255.72,304.04,NTL,allequash_lake,46.038,-89.621,164.2
500,4,284.34242691715,4.0885426546608,253.58,304.24,NTL,allequash_lake,46.038,-89.621,164.2
500,5,286.71943067402,4.6598031155815,258.005,304.96,NTL,allequash_lake,46.038,-89.621,164.2
500,6,285.92478555028,3.8125535281908,262.52,308.12,NTL,allequash_lake,46.038,-89.621,164.2
500,7,285.64241981684,4.7068327167599,259.28,304.62,NTL,allequash_lake,46.038,-89.621,164.2
500,8,285.00597163888,4.5281377921512,252.44,301.52,NTL,allequash_lake,46.038,-89.621,164.2
500,9,284.6628330116,4.4349219117772,253.1,302.35,NTL,allequash_lake,46.038,-89.621,164.2
500,10,286.6370113743,4.4301443001235,247.92,303.86,NTL,allequash_lake,46.038,-89.621,164.2
500,11,285.48797653636,3.9357001658487,256.5,307.88,NTL,allequash_lake,46.038,-89.621,164.2
500,12,286.31870321554,4.0760652571771,259.98,309.04,NTL,allequash_lake,46.038,-89.621,164.2
500,13,284.07977961102,3.9434149251985,257.84,302.54,NTL,allequash_lake,46.038,-89.621,164.2
500,14,283.16756229435,4.3399956297448,247.8,306.14,NTL,allequash_lake,46.038,-89.621,164.2
500,15,285.16005398722,4.5204653367722,250.85333333333,306.66,NTL,allequash_lake,46.038,-89.621,164.2
500,16,286.13452760672,4.0902664469089,255.64,305.5,NTL,allequash_lake,46.038,-89.621,164.2
500,17,284.77473454618,4.0329507273354,253.34,310.4,NTL,allequash_lake,46.038,-89.621,164.2
5,1,284.69451490458,1.2040565853993,282.21105263158,289.04689655172,NTL,trout_lake,46.029,-89.665,1565.1
5,2,283.49280146799,1.2112008905796,281.604,286.61454545455,NTL,trout_lake,46.029,-89.665,1565.1
5,3,283.08562068368,1.6075966398295,280.65454545455,288.57142857143,NTL,trout_lake,46.029,-89.665,1565.1
5,4,282.67393779872,1.3864323944013,279.79209302326,286.613125,NTL,trout_lake,46.029,-89.665,1565.1
5,5,285.81711448336,1.6790439089706,282.6045,289.67586206897,NTL,trout_lake,46.029,-89.665,1565.1
5,6,285.05743506028,1.3601920186436,282.32238095238,288.06068965517,NTL,trout_lake,46.029,-89.665,1565.1
5,7,285.46110941787,1.6472683648942,282.3780952381,289.66533333333,NTL,trout_lake,46.029,-89.665,1565.1
5,8,283.86567154708,1.8154145597004,280.03857142857,288.75142857143,NTL,trout_lake,46.029,-89.665,1565.1
5,9,283.0079375701,1.4626073356925,279.87377777778,286.05314285714,NTL,trout_lake,46.029,-89.665,1565.1
5,10,285.79095608307,1.2827754256193,283.468,289.94625,NTL,trout_lake,46.029,-89.665,1565.1
5,11,283.81991029179,1.1984562441576,281.29954545455,286.97548387097,NTL,trout_lake,46.029,-89.665,1565.1
5,12,284.9935848673,1.0170107081014,283.27333333333,287.81235294118,NTL,trout_lake,46.029,-89.665,1565.1
5,13,282.84104704611,1.4942454479241,279.7995,285.950625,NTL,trout_lake,46.029,-89.665,1565.1
5,14,283.79493564294,2.0383595383877,279.1635,289.3992,NTL,trout_lake,46.029,-89.665,1565.1
5,15,284.71933958617,1.3334965677771,281.74744186047,288.528125,NTL,trout_lake,46.029,-89.665,1565.1
5,16,285.28052662098,1.2280964053367,283.07170731707,288.65571428571,NTL,trout_lake,46.029,-89.665,1565.1
5,17,283.43987558419,1.4270463755102,281.56205128205,287.2325,NTL,trout_lake,46.029,-89.665,1565.1
10,1,285.11974628142,1.5435195396955,282.009,289.55785714286,NTL,trout_lake,46.029,-89.665,1565.1
10,2,283.77577037189,1.2771189036664,281.55454545455,288.33066666667,NTL,trout_lake,46.029,-89.665,1565.1
10,3,283.14991532286,1.3693452851399,280.63822222222,288.57142857143,NTL,trout_lake,46.029,-89.665,1565.1
10,4,283.14015381232,1.6709460290191,279.58930232558,289.28896551724,NTL,trout_lake,46.029,-89.665,1565.1
10,5,285.91147128271,1.944588249508,281.7755,291.56275862069,NTL,trout_lake,46.029,-89.665,1565.1
10,6,285.43733691913,1.3120157300122,282.32238095238,288.88,NTL,trout_lake,46.029,-89.665,1565.1
10,7,285.559503899,1.6108133339415,282.3780952381,290.349375,NTL,trout_lake,46.029,-89.665,1565.1
10,8,283.89078220201,1.9657254994509,279.33813953488,289.91714285714,NTL,trout_lake,46.029,-89.665,1565.1
10,9,283.02644383736,1.6049342407382,279.792,287.72545454545,NTL,trout_lake,46.029,-89.665,1565.1
10,10,286.01087879914,1.264592686574,283.468,289.94625,NTL,trout_lake,46.029,-89.665,1565.1
10,11,283.78901910772,1.1492665308651,281.29954545455,288.52846153846,NTL,trout_lake,46.029,-89.665,1565.1
10,12,285.10883487033,0.99498643641429,283.072,289.236875,NTL,trout_lake,46.029,-89.665,1565.1
10,13,282.78291882485,1.5115483842562,279.799,287.74428571429,NTL,trout_lake,46.029,-89.665,1565.1
10,14,283.52468183664,1.859271902468,279.1635,289.3992,NTL,trout_lake,46.029,-89.665,1565.1
10,15,284.49052247516,1.4448766464291,281.55860465116,288.97133333333,NTL,trout_lake,46.029,-89.665,1565.1
10,16,285.24043924522,1.2203976034015,282.11720930233,289.72466666667,NTL,trout_lake,46.029,-89.665,1565.1
10,17,283.26784678657,1.4210704971762,281.01047619048,287.98709677419,NTL,trout_lake,46.029,-89.665,1565.1
20,1,285.45856828975,1.6275051686121,281.5985,290.56,NTL,trout_lake,46.029,-89.665,1565.1
20,2,284.17004532284,1.3794710820455,281.50904761905,289.63862068966,NTL,trout_lake,46.029,-89.665,1565.1
20,3,283.6741408306,1.6374947721188,280.54857142857,289.92413793103,NTL,trout_lake,46.029,-89.665,1565.1
20,4,283.52780578247,1.8110563539739,279.24818181818,289.58,NTL,trout_lake,46.029,-89.665,1565.1
20,5,286.50672987815,2.0021901217728,280.88684210526,292.47428571429,NTL,trout_lake,46.029,-89.665,1565.1
20,6,285.84450510169,1.4922262686803,282.1445,290.75161290323,NTL,trout_lake,46.029,-89.665,1565.1
20,7,285.91356690907,1.833494407668,281.60333333333,292.18896551724,NTL,trout_lake,46.029,-89.665,1565.1
20,8,284.53565412806,2.1188579217625,279.22139534884,290.70296296296,NTL,trout_lake,46.029,-89.665,1565.1
20,9,283.56868451719,1.9734938968335,278.88727272727,289.12866666667,NTL,trout_lake,46.029,-89.665,1565.1
20,10,286.25544874819,1.5470790390841,281.99860465116,291.543125,NTL,trout_lake,46.029,-89.665,1565.1
20,11,284.21624539112,1.5536021149857,280.69348837209,289.9664516129,NTL,trout_lake,46.029,-89.665,1565.1
20,12,285.14613934971,1.1915464678437,281.60651162791,290.36064516129,NTL,trout_lake,46.029,-89.665,1565.1
20,13,283.00421245038,1.6860335330799,278.256,289.8328,NTL,trout_lake,46.029,-89.665,1565.1
20,14,283.85961468248,1.8904478712437,278.56102564103,290.01333333333,NTL,trout_lake,46.029,-89.665,1565.1
20,15,284.63556894475,1.5696243884677,281.03571428571,290.286,NTL,trout_lake,46.029,-89.665,1565.1
20,16,285.54427344819,1.5428455974235,281.99476190476,289.88344827586,NTL,trout_lake,46.029,-89.665,1565.1
20,17,283.7325138548,1.5762843280717,280.26536585366,288.06413793103,NTL,trout_lake,46.029,-89.665,1565.1
30,1,285.51759485369,1.5847619038547,281.5985,290.56,NTL,trout_lake,46.029,-89.665,1565.1
30,2,284.30427742249,1.3080815577466,281.25904761905,289.63862068966,NTL,trout_lake,46.029,-89.665,1565.1
30,3,283.72198436132,1.4825843156439,280.48173913043,289.92413793103,NTL,trout_lake,46.029,-89.665,1565.1
30,4,283.57215928397,1.7530720477786,279.24818181818,289.70258064516,NTL,trout_lake,46.029,-89.665,1565.1
30,5,286.54385971362,1.9970388098232,280.88684210526,293.70444444444,NTL,trout_lake,46.029,-89.665,1565.1
30,6,285.92180271511,1.433444966924,282.13714285714,290.75161290323,NTL,trout_lake,46.029,-89.665,1565.1
30,7,285.88941623406,1.7204453032488,281.60333333333,292.18896551724,NTL,trout_lake,46.029,-89.665,1565.1
30,8,284.53171504406,2.0861993925391,279.22139534884,291.01692307692,NTL,trout_lake,46.029,-89.665,1565.1
30,9,283.49775153543,1.9009072554729,278.88727272727,289.82,NTL,trout_lake,46.029,-89.665,1565.1
30,10,286.2990213376,1.4948971033176,281.99860465116,291.543125,NTL,trout_lake,46.029,-89.665,1565.1
30,11,284.2013824182,1.4697450200812,280.69348837209,289.9664516129,NTL,trout_lake,46.029,-89.665,1565.1
30,12,285.34395196934,1.1638977250298,281.60651162791,290.36064516129,NTL,trout_lake,46.029,-89.665,1565.1
30,13,282.92867338955,1.6540792245477,278.256,289.8328,NTL,trout_lake,46.029,-89.665,1565.1
30,14,283.95768711569,1.9707242440006,278.56102564103,290.01333333333,NTL,trout_lake,46.029,-89.665,1565.1
