SITE_ID,DATE,AB,AL,AMZO,ANSP,AR,ARUD,AS,ATM,AU,BA,BAEL,BCAL,BF,BN,BO,BOW,BR,BRA,BRSP,CAL,CC,CESP,CF,CG,CHPR,CILU,CL,CO,COF,COST,CP,CRGI,CROC,CRYP,CUPI,CUSP,CY,CYOS,CZ,DC,DIOR,DL,DOFE,DP,DU,EA,EC,ECB,EGME,ER,ES,EUCL,EUPO,EUQU,FASP,FB,FG,FR,FTHR,GR,GS,GYSP,HAGL,HC,HIP,HPAC,IR,LAFA,LI,LINU,LNUT,LOCH,LS,LX,MC,MISE,MT,MUCA,MUFR,NANDERSON,NEO,OBSP,PA,PAFI,PAST,PHOR,PHSE,PHSP,PHTO,PIEL,PL,PLAB,PLUM,POLA,POPL,PRSP,PRUB,PTCA,PYST,R,RAT,SABW,SAFU,SAHO,SAMU,SC,SCCA,SE,SELO,ST,STIN,STMO,TALE,TC,TEAU,UAB,UIH,UM,UNAN,URLO,URPI,UT,UV,WASP
CARP,2013,0,0,0,7.157359975,0,0,0,9.71746875e-4,0,0,0,0,2.425,0,0,0,0.3875,0,0,0,6.6015625,0,0.109375,0,0,0,0,18.3046875,0,0,0,0.0552084125,0,1.81875,0,0,0.029868505,7.6477079125000005,0.528125,0,0.0293928835,2.446875,0.04983242375,3.375,1.35,0,12.9421875,0.00255726625,0,0,0.077761425,0,1.4437974375,0,0,3.09375,0,0,0,7.03125,0,0.190625,0,0,0,0,0,0,0,0.0071571525,0,0,0.91875,0.30625,0.01000108375,0,0,0.033954425,0.01221720875,0.328125,0,0,0,0,0,0,0,0,0,0,0.528125,0,0,6.074999999999999,0,1.05625,0.00237141,0,0,1.525,0.628125,0,0.21875,0,0,0.23328425,0.3515625,0,0,0,0.571875,0,2.53125,0,0.505964625,0,0,0,0.01396952,0,0,0.0390221375,0,0
CARP,2014,0,0,0,7.777891824999999,0,0,0,0.00291524025,0,0,0,0,1.2125,0,0.315625,0,0,0,0,0.315625,15.84375,0,0.21875,0,0,0.0159115375,0,5.325,0,0,0,0.0881345375,0.04583895,0,0,0.0577256,0.037335627499999996,4.8228124999999995,0.2640625,0,0.0384368425,6.1171875,0.0747486325,1.18125,1.0125,0,8.971874999999999,0.01534359125,0,0.103125,0.116642125,0,2.95104725,0.0209767,0,5.98125,0.25,0.375,0,9.84375,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0.01000108375,0,0,0.033954425,0,1.96875,0,0,0,0,0,0,0,0,0,0,1.3203125,0,3.27284e-4,0,0,0,0,0.018671875,0,4.384375,1.25625,0.41263185,0,0,0,0.155522875,0.3515625,0,0,0,0,0,2.53125,0.00352607375,0.39698175,0,0.00114931975,0,0.00698476,0,0,0,0,0
CARP,2015,0,0,0,7.48631974,0,0,0,0,0.4375,0,0,0,0,0,0,0,0.19375,0,0,0,10.2984375,0,0,0,0,0.0159115375,0.00610331375,15.975,0,0,0,0.22121671625,0.00352607375,0,0,0.182302125,0.0224013875,15.7247875,0,0,0.0406978375,3.6703124999999996,0.074748645,1.35,7.59375,0,10.10625,0.03324446125,0,0.20625,0.0777614125,0,0.1561702125,0,0,0.2578125,0,1.375,0,9.84375,0,0,0,0,0,0,0,0,0,0.0071571525,0,0,1.225,0,0.0200021625,0,0,0.0262908625,0.00781722875,0,0,0,0,0,0,0,0.190625,0,0,0,0,0,0,0,0,0,0.00237141,0,0,3.8125,3.978125,0.206315925,0,0,0.00125,0.116642125,1.40625,0.015519303750000001,0,0,0,0,1.0125,0,0.2095615,0,0,0,0,0,0,0,0.16875,0
CARP,2016,0,0,0.63125,9.2908750875,0,3.27284e-4,0,9.7174675e-4,2.84375,0.042996225,0.01225222875,0,0,0,0.63125,0,0,0,0,0,13.9953125,0,0,0,0,0.023867306249999998,0,22.63125,0,0,1.5187499999999998,0.7822816874999999,0.00705214625,0,0,0.0649893375,0,18.5057290875,0,0.00376865125,0.1198325275,55.8703125,0.04152702875,7.2562500000000005,8.268749999999999,0,14.4375,0.02045812625,0.00770833375,0.2578125,0.077761425,0,0.32783416249999997,0,0,0,0,0,0,11.953125,0,0,0,0,0,0,0,0,0,0.0071571525,0.01039670125,0,0.6125,0,0.03000325,0,0,0.02112195,0.0175960625,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146875,0.1046875,0.206315925,0,0.00958333375,0.17052087500000002,0.311045625,3.8671875,0.0103462025,0,0,0,0,0.84375,0.01057822,0.39872837499999997,0,0,0,0,0,0,0.0390221375,0,0
CARP,2017,0,0,0,9.2072255875,0,0,0,0.002915240625,0,0,0.0272381875,0,0.60625,0,1.578125,0,0,0,0,0,14.5234375,0,0.328125,0,0,0.0556903875,0,19.6359375,0,0,0,0.2543924,0.01057822,0.60625,0,0,0.01493425,15.4037500375,0,0.00376865125,0.1424424305,0.4078125,0.0166108075,3.88125,1.51875,0,11.4984375,0.12274875375000001,0,0.20625,0.3888070875,0.10092595,0.44630949999999997,0,0,0,0,0,0,12.65625,0,0.190625,0,0.077761425,0,0,0,0,0.3328125,0,0.01039670125,0,0.6125,0,0.03000325,0,0,0,0,0.546875,0,0,0,0.0775600375,0,0,0,0,0,0.1031579625,0,0,0.001309136125,0,0,0,0,0,0,5.528125,0.209375,0.1031579625,0,0,0,0.3110457125,0,0.0103462025,0,0.0724656375,0,0.23537953250000002,0,0.01057822,0.5427277500000001,0,0,0,0.01396952,0,0,0.2731549625,0,0
GOLB,2004,0,0,0,2.861133719654352,0,0,0,0,0.875,0,0,0,2.425,0.01208017875,0,0,3.1,0,0,0,8.45,0,0.875,0,0,0,0,1.33125,0,0,0,0,0,0,0,0,0,1.7265,0,0.0301492125,0.5516818141666665,119.08125000000001,0,0,0,0,0.4125,0,5.5973749999999995,0,0.62209134,0,0.300509737678265,0,0,0,0,0,0,1.40625,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626890289978475,0,0,0,0,0,0,0,0,0,0,0.675,0
GOLB,2005,0,0,0,0,0,0,0,0,0,0,0,0.015914478125,0,0,0,0,0,0,0,0,6.3374999999999995,0,0,0,0,0,0,1.33125,0,0,0,0,0,0,0,0,0,0.21175,0,0,0.330104692083333,125.60625,0,0,0,0,0,0.0306871875,14.39325,0,0,0.40370376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235375,0,0,0,0,12.25,0,0,0,0,0,0,3.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,4.574999999999999,0.41875,0,0,0,0,0,0,0,0,0,0,3.20392393208674,0,0,0,0,0,0,0,0,0,0,0,0
GOLB,2006,0,0,0,0.160261873206136,0,0,0,0,0,0,0,0,2.425,0,0,0,0,0,0,0,7.39375,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75275,0,0,0.9948360583333316,52.2,0,0,0,0,0,0,28.04854166666665,0,0,0,0,0,0,0,0,1.5,0,0,7.03125,0,0,0,0,0,0,0.235375,0,0,0,0,0,0,0,0,0,0,0,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,0,0,0,28.6880625,0,3.8125,0.8375,0,0,0,0,0,0,0,0,0,0,6.82012184649539,0,0,0,0,0,0,0,0,0,0,0,0
GOLB,2007,0,0,0,0.43362562350621947,0,0,0.0472094625,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1687499999999997,0,0.4375,0,0,0.0318230775,0,0,0,0,0,0,0,0,0,0.212516608415466,0,1.588125,0,0,1.84044670791667,27.731250000000003,0,0,0,0,0,0.102290625,25.588,0,0,0.40370376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0.0096778875,0,0,0,0,0,0,0.4126318625,0,0,0.006545681249999999,0,0,0,0.0094780092030078,20.6415625,0.2810547375,0.7625,0.41875,0,0,0,0,0,0,0,0,0,0,6.854858087592525,0,0.04231288125,0,0,0,0,0,0,0,0,0,0
GOLB,2008,0,0.01060873125,0,1.710922495968783,0,0,0.0157364875,0,0,0,0,0,12.125,0,0,0,1.55,0,0,0,7.39375,0,1.75,0,0,0,0,0,0,0,0,0,0,2.425,0,0,0,0,0,0,2.15246347166667,114.1875,0,0,0,0,0,0,2.429708333333333,0,0,0.20185188,0,0,0,0.20625,0,2.5,0.4375,0,4.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6875,0,0,0,0,0,0,0,0,0,0,0,0,0.00130913625,0,0,0,0.11373611043609355,2.6255,0.2810547375,6.1,0,0,0,0,0,0,0,0,0,0,0,6.582348044774,0,0,0,0,0,0,0,0,0,0,1.35,0
GOLB,2009,0,0,0,1.6873424979126872,0,0,0,0,0,0,0,0.03182895625,2.425,0,0,0,0,0,0,0,1.05625,0.0102290625,0.4375,0,0.20366014375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86629468125,35.8875,0,0,0,0,0.4125,0.061374374999999995,9.626333333333335,0,0.31104567,0,0,0,0,0,0,0,0,0,4.21875,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06634606442105445,2.5405,0.42158210625,1.525,0.8375,0,0,0,0,0,0,0,0,0,0,3.32591026348418,0,0,0,0,0,0,0,0,0,0.1560885475,0,0
GOLB,2010,0,0,0,0,0,0,0.0157364875,0,1.75,0,0,0.015914478125,4.85,0,0,0,0.775,0,0,0,9.50625,0.0306871875,0.4375,0,0.101830071875,0.063646155,0,0,0,0,0,0,0,26.674999999999997,0,0.212516608415466,0,0,0,0,1.2209351625,53.83125,0,1.35,0,0,0.4125,0,1.59925,0,0,0.40370376,0,0,0,0.4125,0,0,3.0625,0,25.3125,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,0,0,0.0058067325,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0.0094780092030078,2.0600625,0.14052736875,9.15,2.93125,0.4126318625,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0,0,0,0,0,0,0.1560885475,0,0
GOLB,2011,0,0,0,0.6174674947684495,0.3750358575,0,0,0,0,0,0,0.03182895625,33.95,0,0,0,2.325,0,0,0,12.675,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09375,0,0,1.7138312095833301,35.8875,0,0,0,0,0,0.020458125,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,0,0,0,0,0,0,0.7625,0,0,0,0,0,0,8.1,0,0,0.0094780092030078,0.449375,0,4.575,0,0,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLB,2012,0,0,0,0.320523746412272,0,0,0,0,0,0,0,0.03182895625,36.375,0,0,0,0,0,0,0,1.05625,0.0306871875,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.212516608415466,0,2.09375,0,0,0.520027939583333,4.893750000000001,0,0,0,0,0,0.04091625,0,0,0.155522835,0,0.300509737678265,0.0839068021789975,0,0,0,0,1.3125,0,2.8125,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8125,0,0,0.0019355775,0,0,0,0,0,0,0,0,0,0,2.025,0,1.05625,0.0094780092030078,3.8600000000000003,0,1.525,0,0,0,0,0,0,0,0,0,0,0,0.686630254848811,0,0,0,0,0,0,0,0,0,0,0,0
GOLB,2013,0,0,0,0.27336375,0,0,0,0,1.75,0,0,0,24.25,0.01208018,0,0,3.1,0,0,0,5.28125,0.03068719,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1875,0,0,0.18087926000000001,4.893750000000001,0,0.675,0,0,0,0.040916255,0,0,0,0,0,0,0,0,0,1,0,0,9.84375,0,0,0,0,0,0,0,0,0,0,0,1.225,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.001309136,0,0,1.05625,0,2.3175,0,7.625,0,0,0,0,0,0,0,0,0,0,0,0.2345272,0,0.028208585,0,0,0,0,0,0,0,0,2.7,0
GOLB,2014,0,0,0,0,0,0,0,0,0,0,0,0,26.675,0,0,0,0,0,0,0,11.61875,0.020458125,2.1875,0,0,0,0,0,0,0,0,0.1057339,0.028208585,0,0,0,0,2.20625,0,0.015074605,0.2080112,154.96875,0,0,0,0,0,0.07160345,0,0,0,0,0,0,0,0.20625,0,0.5,0,0,7.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.107395,0,6.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0
GOLB,2015,0,0,0,0.2137977,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,9.50625,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28125,0,0,0.072351695,60.35625,0,0,0,0,0.4125,0,2.8315,0,0,0,0,0,0,1.03125,0,0,0,0,11.25,3.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0.003871155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596979,0,6.862500000000001,0.41875,0,0,0,0,0,0,0.04138481,0,0,0.7625,0,0,0.014104295,0,0,0,0,0,0,0,0,0.675,0
GOLB,2016,0,0,0,0.53472675,0,0,0.047209465,0,5.6875,0,0,0,0,0,0,0,0,0.7625,0,0,7.39375,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.554585,0,0.015074605,0.06782973199999999,40.78125,0,0.675,0,0,0.4125,0,23.00273,0,0,0,0,0,0,6.80625,0,0,0,0,64.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0.0019355775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,9.15,0.41875,0,0.875,0,0,0,5.625,0,0,0,0,0.0586318,0,0.08462575,0,0,0,0,0,0,0,0,2.025,0
GOLB,2017,0,0.02121746,0,0.21038374999999998,0,0,0,0,0,0,0,0,2.425,0,0,0,0,0,0,0,4.225,0,1.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.156665,0,0,0.429588295,106.03125,0,1.35,0,3.76499985,0.20625,0,17.696875,0,0,0,0,0,0,0,0,0,0.4375,0,26.71875,0,0,0,0,0,0,0,0,0,0.041586805,0,0,0,0,0,0,0,0,1.75,0,0,0.0019355775,0,0,0,0,0,0,0,0,0,0,6.075,0,0,0,0.15666665,0,6.1,4.60625,0,0.4375,0,0,0,0,0,0,0,0.7625,2.306784,0.675,0.14104294499999998,0,0,0,0,0.02793904,0,0,0,0.675,0
IVEE,2004,0,0,0,3.285276018103265,0.750071715,0,0,0,0,0,0,0,0,0,0,0,3.875,0,0,0,2.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293749999999999,0,0.0301492125,0.35271460249999986,9.7875,0,0,0,0,1.65,0,0,0,1.399705515,0,0,0.261385905826483,0,0,0,0,0,0,7.03125,0,0,0,0,0,0,0,0,0,0.16634722,0,0,0,0,0,0,0,0,0,0,0,0,0.3632684580999045,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0938125,0,19.825,0.8375,0.4126318625,0,0,0,0,0,0,0,0,0,0,0,0.056417175,0,0,0.00459727875,0,0.02793904,0,0,0,0,0
IVEE,2005,0,0,0,0.8455875253264805,0,0,0.031472975,0,0,0,0,0,0,0,0,0,0.775,0.7625,0,0,2.1125,0,0.4375,0,0.101830071875,0,0,0,0,0,0,0,0,0,0,2.337682692570125,0,0.4235,0,0.01507460625,0.2125331579166665,0,0,0,0,0,0,0.0511453125,0,0,0.777614175,0,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0,0.041586805,0,0,0,0,0,0,0,0,0,0,0,0,0.6567837263215905,0,0,0,0,0,0,0,0,0,0,0,0,0.1169527789116875,44.54375,0.14052736875,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282085875,0,0,0.0091945575,0,0.02793904,0,0,0,0,0
IVEE,2006,0,0,0,0.8158807912770005,0,0,0.0157364875,0,0,0,0,0,0,0,0,0,3.875,0.7625,0,0,5.28125,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2225833333333335,0,0,0.271318925,9.7875,0,0,0,0,0.20625,0.0818325,0,0,0,0,0,0,0,0,0,1.5,0,0,8.4375,0,0,0,0,0,0,0,0,0.114514435,0.041586805,0,0,0,0,0,0,0,0,0,0,0,0,0.88054580466506,0,0,6.1,0.08960553,0,0,0,0,0.00392740875,0,0,0,0.360214559047997,48.929437500000006,0.14052736875,8.3875,1.25625,0.4126318625,0,0,0,0,0,0,0,0,0,0.0913739009544015,0,0.0846257625,0,0,0,0,0,0,0,0.936531285,0,0
IVEE,2007,0,0,0,1.2832346550144607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6352500000000001,0,0,0.1401814445833335,0,0,0,0,0,0.4125,0.0306871875,3.998125,0,0.93313701,0.40370376,0,0.41453320055077453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0.293515268221686,0,0,0,0.14934255,0,0,0,0,0.0026182725,0,0,0,0.480983627704092,97.94149999999999,0.7026368437499999,0,0,0,0,0,0,0,0,0,0,0,0,0.182747801908803,0,0.01410429375,0,0,0,0,0,0,0,1.4047969275,0,0
IVEE,2008,0,0,0,3.7282257351607253,0,0,0.0157364875,0,0,0,0,0,0,0,0,0,1.55,0,0.01410429375,0,3.1687499999999997,0,0.875,0,0.101830071875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1944452295833335,78.3,0,0,0,0,0.61875,0.0716034375,0,0.20625,1.088659845,0,0,4.928326892382325,0,0,0,2.5,3.0625,0,5.625,0,0,0,0,0,0,0,0,0,0.08317361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8125,0,0,0,0,0,0,2.025,0,0,0.5212837390130725,107.77239583333349,0.14052736875,3.05,0,0,0,0,0,0.155522835,0,0,0,0,0,0.2741217028632045,0,0,0,0,0.00459727875,0,0,0,0,0.1560885475,0,0
IVEE,2009,0,0,0,6.09470178789748,0,0,0.031472975,0,0,0,0,0,0,0,0,0,0.775,0,0,0,1.05625,0,0.4375,0.41875,0.101830071875,0,0,1.33125,0,0,0,0,0.04231288125,0,0.33666046875,0,0,0,0,0,0.18540126541666652,6.525,0,0,0,0,0.825,0.0306871875,0,0,1.5552283500000001,0,0,0,0,0,0,0.5,0,0,1.40625,0,0,0,0,0,0,0,0,0,0.041586805,0,0,0,0,0,0,0,0,0,0,0,0,0.9502989945432745,0,0,0,0.08960553,0,0,0,0,0.00130913625,0,0,0,2.1626494450670553,161.95260416666684,0,0.7625,1.25625,0,0,0,0,0,0,0,0,0,0,0.456869504772007,0,0,0,0,0,0,0,0,0,0.936531285,0,0
IVEE,2010,0,0,0,8.2829374363373809,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,2.1125,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2894068533333335,48.9375,0,0,0,0,0.4125,0.0102290625,0,0,0,0,0,0,0,0,0,0,0.875,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3632684580999045,0,0,0,0.05973702,0,0,0,0,0,0,0,0,8.59791761965296,7.0737499999999995,0,2.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05587808,0,0,0,0,0
IVEE,2011,0,0,0,3.9929350479213,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1401814445833335,19.575,0,0,0,0,0.4125,0,0,0,0.155522835,0,0,0.3458825485921485,0,0.4125,0,1.5,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130913625,4.05,0,0,12.39104607751767,5.88479166666665,0,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16763424,0,0,0,0,0
IVEE,2012,0,0,0,1.1076455444023203,0,0,0.0157364875,0,0,0.085992448125,0,0,0,0,0,0,0.775,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0.425033216830932,0,0,0,0,0.01356594625,88.0875,0,0,0,0,1.2375,0,0,0,0,0,0,0,0,1.85625,0,0,1.3125,0,4.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190133646607702,0,0,0.7625,0.02986851,0,0,0,0,0,0,0,0,7.5846224067944945,25.161875,0,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVEE,2013,0,0,0,9.158234,0,0,0,0,0,0.1719849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.425,0.11222015,0,0,2.09375,0,0,0.009043965,0,0,0,0,0,2.26875,0.07160345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36326845,0,0,0,0,0,0,0,0,0.0039274085,0,0,0,28.585385000000002,10.259273349999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11175615,0,0,0,0,0
IVEE,2014,0,0,0,2.2747048,0,0,0,0,0,0,0,0,0,0,0,0,5.425000000000001,2.2875,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084375,0,0,0,73.40625,0,0,0,0,1.03125,0.20458125,0,0,0.31104565,0,0,0,0,0,0,0,0.4375,0,4.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9383374500000001,0,0,0,0,0,0,0,0,0,0,0,0,10.156615500000001,10.24831,0,0.7625,0.41875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02793904,0,0,0.15608855,0,0
IVEE,2015,0,0,0,3.25561995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28125,0,0.4375,0,0,0,0,0,0,0,0,0,0.014104295,0,0,0,0,4.46875,0,0,0.009043965,146.8125,0,0,0,0,0.825,0.030687190000000003,0.3539375,0,0,0,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7625,0.02986851,0,0,0,0,0,0,0,0,7.592833000000001,16.1255225,0,2.2874999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78044275,0,0
IVEE,2016,0,0,0,1.06387315,0,0,0,0,11.375,0,0,0,0,0,1.2625,0,0,0,0,0,58.09375,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.49167,0,0,0.018087927,68.5125,0,0,0,0,1.6500000000000001,0,1.41575,0,0.31104565,0,0,0,0,0,0,0,0.875,0,53.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,3.05,0,0,0,0,0,0,18.225,0,1.05625,3.06515205,3.9153125,0,11.4375,0,0,0.4375,0,3.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15608855,0,0
IVEE,2017,0,0,0,0.822832,0,0,0,0,0,0,0,0,0,0.01208018,0,0,1.55,0,0,0,24.29375,0,0,0,0,0,0,5.325,0,0,0,0,0,0,0,0,0,10.618749999999999,0,0,0.5607257999999999,21.206249999999997,0,1.35,0,0,0,0.020458125,0,0,0.15552285,0,0,0,0,0,0,0,0.4375,0,54.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3125,0,0,0,0,0,0,1.525,0,0,0,0,0,0,12.15,0,0,5.85959185,15.146560000000001,0,16.775,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0.014104295,0,0,0,0,0,0,0,0.7804425,0,0
MOHK,2004,0,0.01060873125,0,0.55032880279215,0,0,0,0,0,0,0,0,0,0.0241603575,1.2625,0,3.1,0,0,0,10.5625,0,0.4375,0,0,0,0,17.30625,0,0,0,0,0.0282085875,0,0,0,0,22.828125,0,0,0.34819262041666665,0,0,0,0,0,0.6187499999999999,0,2.398875,0,0.466568505,0,0.300509737678265,1.6971159423502016,0,0,0,0,0,0,8.4375,0,0,0,0,0,0,0.235375,0,0,0.41586805,0,0,0,0,0,0,10.269324834537125,0,0,0,0,0.0290336625,0,0.0603918316543605,0,0,0,0,0,0,0,0,0,0,0,0,25.014312500000003,0,39.65,5.44375,0,0,0,0,0,2.8125,0,0,0,0,3.8037619720686804,0,0.394920225,0,0,0,0,0,0,0,0.1560885475,0,0
MOHK,2005,0,0.0212174625,0,2.679977993920635,0,0,0.0157364875,0,0,0,0.4872106913664415,0.270546128125,0,0,1.2625,0,0,3.05,0,0,12.675,0,0.4375,0,0.712810503125,0,0.0976530125,10.65,0,0,0,0,0.0282085875,0,0,16.218975782076473,0.02986851,25.135708333333348,0,0,0.3572365845833335,3.2625,0,1.35,0,0,0,0.102290625,0.799625,0,0.466568505,0.60555564,1.502548688391325,0.096092393552495,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.235375,0,0,0.45745485499999994,0.11845390211241,0,0,0,0,0,10.269324834537125,0,0,0,0,0.01548462,0,0,0,0,0,0,0,0,0,0.005236545,2.025,0,0,0.1479439073993222,102.11943749999999,1.6863284250000001,11.4375,2.93125,0.4126318625,0.875,0,0,0,0,0,0,0,0,7.489355199934519,0,0.2256687,0,0,0.0275836725,0,0.02793904,0,0,0.62435419,0,0
MOHK,2006,0,0.01060873125,0,1.004158403782933,0,0,0,0,0,0,0,0,0,0,2.525,0,1.55,0.7625,0,0,34.85625,0,0,0,0,0,0,25.293750000000003,0,0,0,0,0,0,0,0,0,15.650291666666664,0,0,0.2260991041666665,0,0,0.675,0,0,0.825,0.04091625,4.121458333333335,0,0.155522835,0,9.6912511797221,0,0,0.61875,0,1.5,0,2.8125,2.8125,0,0,0,0,0,0,0,0,0,0.041586805,0,0,0,0,0,0,7.846933860335965,0,0,0,0,0.019355775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055478965274745815,201.44706250000002,0,30.5,17.5875,0,0,0,0,0,0,0,0,0,0,5.20848805119298,0,0.07052146875,0,0,0,0,0,0,0,0.1560885475,0,0
MOHK,2007,0,0.01060873125,0,19.5835053374002,0,0,0.0472094625,0,0,0,2.902963702725045,0.03182895625,0,0.01208017875,0,0,1.55,0,0,0,6.3374999999999995,0,0,0,0.305490215625,0,0,0,0,0,0,0.1036827497098045,0.169251525,0,0,0.1020061369941915,0,19.06833333333335,0,0.10552224375,1.080753717916665,0,0,0,0,0,0.6187499999999999,0.10229062500000001,0.799625,0,0.31104567,0,0.60101947535653,0.0792897687856845,0,0,0,0.5,0,1.40625,0,0,0,0,0,0,0,0,0,0,0.623802075,0,0,0,0,0,0,7.78727446176471,0,0,0,0,0.01548462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323627297436017,227.25437499999998,0,5.3375,0,0,0,0,0,0,0,0,0,0,0,14.985311018694249,0,0.169251525,0,0.01410429375,0,0,0,0,0,0.1560885475,0,0
